,Zipcode,Score,City,County,Lat,Long,State,ZipScore,CountyScore,id
5459,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5460,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5461,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5462,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5463,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5464,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5465,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5466,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5467,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5468,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5469,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5470,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5471,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5472,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5473,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5474,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5475,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5476,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5477,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5478,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5479,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5480,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5481,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5482,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5483,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5484,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5485,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5486,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5487,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5488,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5489,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5490,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5491,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5492,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5493,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5494,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5495,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5496,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5497,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5498,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5499,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5500,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5501,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5502,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5503,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5504,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5505,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5506,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5507,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5508,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5509,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5510,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5511,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5512,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5513,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5514,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5515,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5516,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5517,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5518,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5519,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5520,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5521,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5522,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5523,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5524,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5525,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5526,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5527,30168,1,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5528,30168,2,Austell,Cobb County,33.78,-84.59,Georgia,167,167.0,13067
5529,30170,1,Roopville,Carroll County,33.4,-85.2,Georgia,4,132.0,13045
5530,30170,1,Roopville,Carroll County,33.4,-85.2,Georgia,4,132.0,13045
5531,30170,2,Roopville,Carroll County,33.4,-85.2,Georgia,4,132.0,13045
5532,30171,2,Rydal,Bartow County,34.36,-84.74,Georgia,10,109.0,13015
5533,30171,1,Rydal,Bartow County,34.36,-84.74,Georgia,10,109.0,13015
5534,30171,2,Rydal,Bartow County,34.36,-84.74,Georgia,10,109.0,13015
5535,30171,1,Rydal,Bartow County,34.36,-84.74,Georgia,10,109.0,13015
5536,30171,2,Rydal,Bartow County,34.36,-84.74,Georgia,10,109.0,13015
5537,30171,2,Rydal,Bartow County,34.36,-84.74,Georgia,10,109.0,13015
5538,30173,2,Silver Creek,Floyd County,34.14,-85.13,Georgia,21,200.0,13115
5539,30173,2,Silver Creek,Floyd County,34.14,-85.13,Georgia,21,200.0,13115
5540,30173,1,Silver Creek,Floyd County,34.14,-85.13,Georgia,21,200.0,13115
5541,30173,1,Silver Creek,Floyd County,34.14,-85.13,Georgia,21,200.0,13115
5542,30173,1,Silver Creek,Floyd County,34.14,-85.13,Georgia,21,200.0,13115
5543,30173,1,Silver Creek,Floyd County,34.14,-85.13,Georgia,21,200.0,13115
5544,30173,2,Silver Creek,Floyd County,34.14,-85.13,Georgia,21,200.0,13115
5545,30173,2,Silver Creek,Floyd County,34.14,-85.13,Georgia,21,200.0,13115
5546,30173,2,Silver Creek,Floyd County,34.14,-85.13,Georgia,21,200.0,13115
5547,30173,2,Silver Creek,Floyd County,34.14,-85.13,Georgia,21,200.0,13115
5548,30173,2,Silver Creek,Floyd County,34.14,-85.13,Georgia,21,200.0,13115
5549,30173,1,Silver Creek,Floyd County,34.14,-85.13,Georgia,21,200.0,13115
5550,30173,1,Silver Creek,Floyd County,34.14,-85.13,Georgia,21,200.0,13115
5551,30173,1,Silver Creek,Floyd County,34.14,-85.13,Georgia,21,200.0,13115
5552,30174,1,,,,,Georgia,1,,NA
5553,30175,1,Talking Rock,Pickens County,34.5,-84.5,Georgia,15,68.0,13227
5554,30175,2,Talking Rock,Pickens County,34.5,-84.5,Georgia,15,68.0,13227
5555,30175,2,Talking Rock,Pickens County,34.5,-84.5,Georgia,15,68.0,13227
5556,30175,1,Talking Rock,Pickens County,34.5,-84.5,Georgia,15,68.0,13227
5557,30175,1,Talking Rock,Pickens County,34.5,-84.5,Georgia,15,68.0,13227
5558,30175,2,Talking Rock,Pickens County,34.5,-84.5,Georgia,15,68.0,13227
5559,30175,2,Talking Rock,Pickens County,34.5,-84.5,Georgia,15,68.0,13227
5560,30175,1,Talking Rock,Pickens County,34.5,-84.5,Georgia,15,68.0,13227
5561,30175,2,Talking Rock,Pickens County,34.5,-84.5,Georgia,15,68.0,13227
5562,30175,1,Talking Rock,Pickens County,34.5,-84.5,Georgia,15,68.0,13227
5563,30176,2,Tallapoosa,Haralson County,33.8,-85.3,Georgia,22,63.0,13143
5564,30176,1,Tallapoosa,Haralson County,33.8,-85.3,Georgia,22,63.0,13143
5565,30176,2,Tallapoosa,Haralson County,33.8,-85.3,Georgia,22,63.0,13143
5566,30176,2,Tallapoosa,Haralson County,33.8,-85.3,Georgia,22,63.0,13143
5567,30176,2,Tallapoosa,Haralson County,33.8,-85.3,Georgia,22,63.0,13143
5568,30176,2,Tallapoosa,Haralson County,33.8,-85.3,Georgia,22,63.0,13143
5569,30176,2,Tallapoosa,Haralson County,33.8,-85.3,Georgia,22,63.0,13143
5570,30176,1,Tallapoosa,Haralson County,33.8,-85.3,Georgia,22,63.0,13143
5571,30176,1,Tallapoosa,Haralson County,33.8,-85.3,Georgia,22,63.0,13143
5572,30176,2,Tallapoosa,Haralson County,33.8,-85.3,Georgia,22,63.0,13143
5573,30176,2,Tallapoosa,Haralson County,33.8,-85.3,Georgia,22,63.0,13143
5574,30176,2,Tallapoosa,Haralson County,33.8,-85.3,Georgia,22,63.0,13143
5575,30178,1,Taylorsville,Bartow County,34.1,-85.0,Georgia,5,109.0,13015
5576,30178,1,Taylorsville,Bartow County,34.1,-85.0,Georgia,5,109.0,13015
5577,30178,2,Taylorsville,Bartow County,34.1,-85.0,Georgia,5,109.0,13015
5578,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5579,30179,1,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5580,30179,1,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5581,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5582,30179,1,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5583,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5584,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5585,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5586,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5587,30179,3,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5588,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5589,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5590,30179,1,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5591,30179,1,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5592,30179,1,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5593,30179,1,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5594,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5595,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5596,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5597,30179,1,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5598,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5599,30179,1,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5600,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5601,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5602,30179,1,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5603,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5604,30179,1,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5605,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5606,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5607,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5608,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5609,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5610,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5611,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5612,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5613,30179,1,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5614,30179,1,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5615,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5616,30179,1,Temple,Carroll County,33.8,-85.0,Georgia,65,132.0,13045
5617,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5618,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5619,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5620,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5621,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5622,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5623,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5624,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5625,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5626,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5627,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5628,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5629,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5630,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5631,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5632,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5633,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5634,30180,3,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5635,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5636,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5637,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5638,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5639,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5640,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5641,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5642,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5643,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5644,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5645,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5646,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5647,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5648,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5649,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5650,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5651,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5652,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5653,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5654,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5655,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5656,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5657,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5658,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5659,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5660,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5661,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5662,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5663,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5664,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5665,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5666,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5667,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5668,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5669,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5670,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5671,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5672,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5673,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5674,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5675,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5676,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5677,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5678,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5679,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5680,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5681,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5682,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5683,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5684,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5685,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5686,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,108,132.0,13045
5687,30182,2,Waco,Carroll County,33.65,-85.25,Georgia,12,132.0,13045
5688,30182,1,Waco,Carroll County,33.65,-85.25,Georgia,12,132.0,13045
5689,30182,1,Waco,Carroll County,33.65,-85.25,Georgia,12,132.0,13045
5690,30182,1,Waco,Carroll County,33.65,-85.25,Georgia,12,132.0,13045
5691,30182,2,Waco,Carroll County,33.65,-85.25,Georgia,12,132.0,13045
5692,30182,2,Waco,Carroll County,33.65,-85.25,Georgia,12,132.0,13045
5693,30182,2,Waco,Carroll County,33.65,-85.25,Georgia,12,132.0,13045
5694,30182,1,Waco,Carroll County,33.65,-85.25,Georgia,12,132.0,13045
5695,30183,1,Waleska,Cherokee County,34.34,-84.59,Georgia,7,134.0,13057
5696,30183,2,Waleska,Cherokee County,34.34,-84.59,Georgia,7,134.0,13057
5697,30183,2,Waleska,Cherokee County,34.34,-84.59,Georgia,7,134.0,13057
5698,30183,1,Waleska,Cherokee County,34.34,-84.59,Georgia,7,134.0,13057
5699,30183,1,Waleska,Cherokee County,34.34,-84.59,Georgia,7,134.0,13057
5700,30184,2,White,Bartow County,34.3,-84.7,Georgia,12,109.0,13015
5701,30184,1,White,Bartow County,34.3,-84.7,Georgia,12,109.0,13015
5702,30184,2,White,Bartow County,34.3,-84.7,Georgia,12,109.0,13015
5703,30184,2,White,Bartow County,34.3,-84.7,Georgia,12,109.0,13015
5704,30184,2,White,Bartow County,34.3,-84.7,Georgia,12,109.0,13015
5705,30184,1,White,Bartow County,34.3,-84.7,Georgia,12,109.0,13015
5706,30184,2,White,Bartow County,34.3,-84.7,Georgia,12,109.0,13015
5707,30185,2,Whitesburg,Carroll County,33.51,-84.91,Georgia,9,132.0,13045
5708,30185,1,Whitesburg,Carroll County,33.51,-84.91,Georgia,9,132.0,13045
5709,30185,1,Whitesburg,Carroll County,33.51,-84.91,Georgia,9,132.0,13045
5710,30185,2,Whitesburg,Carroll County,33.51,-84.91,Georgia,9,132.0,13045
5711,30185,2,Whitesburg,Carroll County,33.51,-84.91,Georgia,9,132.0,13045
5712,30185,1,Whitesburg,Carroll County,33.51,-84.91,Georgia,9,132.0,13045
5713,30186,1,,,,,Georgia,1,,NA
5714,30187,3,Winston,Douglas County,33.7,-84.8,Georgia,16,199.0,13097
5715,30187,1,Winston,Douglas County,33.7,-84.8,Georgia,16,199.0,13097
5716,30187,2,Winston,Douglas County,33.7,-84.8,Georgia,16,199.0,13097
5717,30187,2,Winston,Douglas County,33.7,-84.8,Georgia,16,199.0,13097
5718,30187,2,Winston,Douglas County,33.7,-84.8,Georgia,16,199.0,13097
5719,30187,1,Winston,Douglas County,33.7,-84.8,Georgia,16,199.0,13097
5720,30187,1,Winston,Douglas County,33.7,-84.8,Georgia,16,199.0,13097
5721,30187,1,Winston,Douglas County,33.7,-84.8,Georgia,16,199.0,13097
5722,30187,2,Winston,Douglas County,33.7,-84.8,Georgia,16,199.0,13097
5723,30188,1,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5724,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5725,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5726,30188,1,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5727,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5728,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5729,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5730,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5731,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5732,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5733,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5734,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5735,30188,3,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5736,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5737,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5738,30188,1,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5739,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5740,30188,1,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5741,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5742,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5743,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5744,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5745,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5746,30188,1,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5747,30188,1,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5748,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5749,30188,1,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5750,30188,1,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5751,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5752,30188,1,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5753,30188,1,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5754,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5755,30188,1,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5756,30188,1,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5757,30188,1,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5758,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5759,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5760,30188,1,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5761,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5762,30188,2,Woodstock,Cherokee County,34.12,-84.45,Georgia,67,134.0,13057
5763,30189,1,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
5764,30189,1,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
5765,30189,1,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
5766,30189,2,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
5767,30189,1,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
5768,30189,1,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
5769,30189,2,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
5770,30189,1,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
5771,30189,1,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
5772,30189,1,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
5773,30189,1,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
5774,30189,2,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
5775,30189,2,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
5776,30189,2,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
5777,30189,2,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
5778,30189,1,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
5779,30189,1,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
5780,30189,1,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
5781,30189,1,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
5782,30189,2,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
5783,30189,2,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
5784,30189,1,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
5785,30189,1,Woodstock,Cherokee County,34.13,-84.57,Georgia,43,134.0,13057
