,City,County,Lat,Long,Radius,State,ZipCode,ZipScore,id,CountyScore
671,Damascus,Early County,31.3,-84.7,8.0,Georgia,39841,78,13099,89
672,Dawson,Terrell County,31.8,-84.4,12.0,Georgia,39842,86,13273,86
673,Donalsonville,Seminole County,31.0,-84.9,17.0,Georgia,39845,3,13253,77
674,Edison,Calhoun County,31.54,-84.75,6.0,Georgia,39846,38,13037,96
675,Fort Gaines,Clay County,31.7,-85.0,11.0,Georgia,39851,11,13061,50
676,Georgetown,Quitman County,31.9,-85.0,8.0,Georgia,39854,36,13239,36
677,Iron City,Seminole County,31.0,-84.8,9.0,Georgia,39859,77,13253,77
678,Jakin,Early County,31.2,-85.0,9.0,Georgia,39861,89,13099,89
679,Leary,Calhoun County,31.5,-84.5,9.0,Georgia,39862,20,13037,96
680,Morgan,Calhoun County,31.5,-84.6,9.0,Georgia,39866,0,13037,96
681,Morris,Clay County,31.8,-85.0,8.0,Georgia,39867,18,13061,50
682,Newton,Baker County,31.3,-84.4,17.0,Georgia,39870,14,13007,14
683,Parrott,Terrell County,31.9,-84.5,8.0,Georgia,39877,72,13273,86
684,Shellman,Randolph County,31.8,-84.6,12.0,Georgia,39886,70,13243,79
685,Whigham,Grady County,30.9,-84.3,15.0,Georgia,39897,22,13131,91
