,City,County,Lat,Long,Radius,State,ZipCode,ZipScore,id,CountyScore
1005,Greensboro,Greene County,33.5,-83.2,15.0,Georgia,30642,13,13133,98
1006,Hartwell,Hart County,34.4,-82.9,10.0,Georgia,30643,37,13147,58
1007,Hull,Madison County,34.08,-83.31,7.0,Georgia,30646,27,13195,98
1008,Lexington,Oglethorpe County,33.9,-83.0,9.0,Georgia,30648,73,13221,94
1009,Madison,Morgan County,33.6,-83.4,14.0,Georgia,30650,0,13211,90
1010,Monroe,Walton County,33.8,-83.7,10.0,Georgia,30655,8,13297,94
1011,Monroe,Walton County,33.9,-83.7,8.0,Georgia,30656,89,13297,94
1012,Rayle,Wilkes County,33.8,-82.9,9.0,Georgia,30660,58,13317,79
1013,Royston,Franklin County,34.3,-83.1,9.0,Georgia,30662,85,13119,97
1014,Rutledge,Morgan County,33.6,-83.6,8.0,Georgia,30663,67,13211,90
1015,Statham,Barrow County,33.96,-83.58,7.0,Georgia,30666,27,13013,95
1016,Stephens,Oglethorpe County,33.8,-83.2,8.0,Georgia,30667,78,13221,94
1017,Tignall,Wilkes County,33.9,-82.7,13.0,Georgia,30668,10,13317,79
1018,Union Point,Greene County,33.7,-83.1,13.0,Georgia,30669,74,13133,98
1019,Washington,Wilkes County,33.7,-82.7,15.0,Georgia,30673,59,13317,79
1020,Watkinsville,Oconee County,33.8,-83.4,11.0,Georgia,30677,11,13219,99
1021,White Plains,Greene County,33.5,-83.1,8.0,Georgia,30678,31,13133,98
1022,Winder,Barrow County,34.0,-83.7,9.0,Georgia,30680,36,13013,95
1023,Winterville,Clarke County,33.93,-83.26,7.0,Georgia,30683,7,13059,100
1024,Calhoun,Gordon County,34.5,-85.0,11.0,Georgia,30701,59,13129,59
1025,Chatsworth,Murray County,34.7,-84.8,13.0,Georgia,30705,33,13213,71
1026,Chickamauga,Walker County,34.8,-85.3,14.0,Georgia,30707,41,13295,97
1027,Cisco,Murray County,34.96,-84.66,3.0,Georgia,30708,35,13213,71
1028,Cohutta,Whitfield County,34.94,-84.91,7.0,Georgia,30710,97,13313,97
1029,Crandall,Murray County,34.9,-84.7,8.0,Georgia,30711,55,13213,71
1030,Dalton,Whitfield County,34.8,-85.0,12.0,Georgia,30720,95,13313,97
1031,Dalton,Whitfield County,34.8,-84.9,15.0,Georgia,30721,38,13313,97
1032,Flintstone,Walker County,34.93,-85.36,5.0,Georgia,30725,89,13295,97
1033,La Fayette,Walker County,34.7,-85.2,13.0,Georgia,30728,50,13295,97
1034,Lyerly,Chattooga County,34.38,-85.41,6.0,Georgia,30730,11,13055,71
1035,Menlo,Chattooga County,34.6,-85.5,13.0,Georgia,30731,51,13055,71
1036,Plainville,Gordon County,34.42,-85.05,4.0,Georgia,30733,56,13129,59
1037,Ranger,Gordon County,34.5,-84.7,7.0,Georgia,30734,37,13129,59
1038,Resaca,Gordon County,34.6,-84.9,8.0,Georgia,30735,31,13129,59
1039,Ringgold,Catoosa County,34.9,-85.1,10.0,Georgia,30736,90,13047,90
1040,Rising Fawn,Dade County,34.8,-85.5,10.0,Georgia,30738,97,13083,98
1041,Rock Spring,Walker County,34.8,-85.22,5.0,Georgia,30739,74,13295,97
1042,Rocky Face,Whitfield County,34.76,-85.09,6.0,Georgia,30740,84,13313,97
1043,Rossville,Walker County,34.94,-85.27,5.0,Georgia,30741,53,13295,97
1044,Fort Oglethorpe,Catoosa County,34.95,-85.24,2.0,Georgia,30742,71,13047,90
1045,Sugar Valley,Gordon County,34.6,-85.0,7.0,Georgia,30746,33,13129,59
1046,Summerville,Chattooga County,34.5,-85.3,13.0,Georgia,30747,12,13055,71
1047,Lookout Mountain,Walker County,34.94,-85.39,3.0,Georgia,30750,88,13295,97
1048,Trenton,Dade County,34.9,-85.5,8.0,Georgia,30752,0,13083,98
1049,Trion,Chattooga County,34.59,-85.28,6.0,Georgia,30753,50,13055,71
1050,Tunnel Hill,Whitfield County,34.86,-85.04,6.0,Georgia,30755,62,13313,97
1051,Wildwood,Dade County,34.93,-85.44,4.0,Georgia,30757,64,13083,98
1052,Appling,Columbia County,33.6,-82.3,9.0,Georgia,30802,28,13073,99
1053,Avera,Jefferson County,33.2,-82.6,8.0,Georgia,30803,99,13163,99
1054,Blythe,Richmond County,33.3,-82.2,7.0,Georgia,30805,10,13245,90
1055,Dearing,McDuffie County,33.39,-82.38,6.0,Georgia,30808,70,13189,70
1056,Evans,Columbia County,33.56,-82.16,6.0,Georgia,30809,92,13073,99
1057,Gibson,Glascock County,33.2,-82.6,10.0,Georgia,30810,82,13125,85
1058,Grovetown,Columbia County,33.47,-82.22,6.0,Georgia,30813,30,13073,99
1059,Harlem,Columbia County,33.43,-82.31,6.0,Georgia,30814,14,13073,99
1060,Hephzibah,Richmond County,33.3,-82.1,10.0,Georgia,30815,77,13245,90
1061,Keysville,Burke County,33.2,-82.1,11.0,Georgia,30816,77,13033,77
1062,Lincolnton,Lincoln County,33.8,-82.4,12.0,Georgia,30817,96,13181,96
1063,Matthews,Jefferson County,33.26,-82.33,6.0,Georgia,30818,26,13163,99
1064,Mitchell,Glascock County,33.2,-82.7,8.0,Georgia,30820,17,13125,85
1065,Norwood,Warren County,33.5,-82.7,11.0,Georgia,30821,29,13301,94
1066,Perkins,Jenkins County,32.9,-81.9,8.0,Georgia,30822,84,13165,95
1067,Stapleton,Jefferson County,33.2,-82.4,9.0,Georgia,30823,81,13163,99
1068,Thomson,McDuffie County,33.5,-82.5,13.0,Georgia,30824,68,13189,70
1069,Warrenton,Warren County,33.4,-82.7,11.0,Georgia,30828,0,13301,94
1070,Waynesboro,Burke County,33.1,-82.0,19.0,Georgia,30830,69,13033,77
1071,Wrens,Jefferson County,33.2,-82.4,8.0,Georgia,30833,95,13163,99
1072,Augusta,Richmond County,33.43,-81.96,5.0,Georgia,30901,57,13245,90
1073,Augusta,Richmond County,33.48,-82.02,4.0,Georgia,30904,73,13245,90
1074,Augusta,Richmond County,33.4,-82.17,5.0,Georgia,30905,65,13245,90
1075,Augusta,Richmond County,33.3,-82.0,10.0,Georgia,30906,89,13245,90
1076,Augusta,Columbia County,33.53,-82.09,5.0,Georgia,30907,99,13073,99
1077,Augusta,Richmond County,33.48,-82.1,6.0,Georgia,30909,88,13245,90
1078,Augusta,Richmond County,,,,Georgia,30911,64,13245,90
1079,Augusta,Richmond County,33.469,-81.989,0.3977272727272727,Georgia,30912,22,13245,90
1080,Augusta,Richmond County,,,,Georgia,30913,84,13245,90
1081,Abbeville,Wilcox County,32.0,-83.3,12.0,Georgia,31001,73,13315,97
1082,Adrian,Emanuel County,32.6,-82.6,11.0,Georgia,31002,89,13107,89
1083,Bonaire,Houston County,32.5,-83.6,9.0,Georgia,31005,85,13153,93
1084,Butler,Taylor County,32.6,-84.3,13.0,Georgia,31006,27,13269,98
1085,Byromville,Dooly County,32.2,-83.9,9.0,Georgia,31007,100,13093,100
1086,Byron,Peach County,32.6,-83.8,7.0,Georgia,31008,10,13225,35
1087,Cadwell,Laurens County,32.3,-83.0,10.0,Georgia,31009,72,13175,95
1088,Chauncey,Dodge County,32.1,-83.1,7.0,Georgia,31011,67,13091,88
1089,Chester,Dodge County,32.4,-83.2,8.0,Georgia,31012,8,13091,88
1090,Cochran,Bleckley County,32.4,-83.3,14.0,Georgia,31014,57,13023,57
1091,Cordele,Crisp County,31.9,-83.8,12.0,Georgia,31015,6,13081,82
1092,Culloden,Monroe County,32.8,-84.1,12.0,Georgia,31016,21,13207,86
1093,Danville,Twiggs County,32.6,-83.2,9.0,Georgia,31017,63,13289,89
1094,Davisboro,Washington County,33.0,-82.6,12.0,Georgia,31018,94,13303,100
1095,Dexter,Laurens County,32.42,-83.05,6.0,Georgia,31019,14,13175,95
1096,Dry Branch,Twiggs County,32.6,-83.5,15.0,Georgia,31020,20,13289,89
1097,Dublin,Laurens County,32.5,-82.9,20.0,Georgia,31021,9,13175,95
1098,Dudley,Laurens County,32.5,-83.1,7.0,Georgia,31022,60,13175,95
1099,Eastman,Dodge County,32.2,-83.2,15.0,Georgia,31023,11,13091,88
1100,Eatonton,Putnam County,33.3,-83.3,14.0,Georgia,31024,54,13237,93
1101,Elko,Houston County,32.3,-83.7,7.0,Georgia,31025,85,13153,93
1102,East Dublin,Laurens County,32.6,-82.8,13.0,Georgia,31027,1,13175,95
1103,Centerville,Houston County,32.63,-83.69,2.0,Georgia,31028,80,13153,93
1104,Forsyth,Monroe County,33.0,-83.9,15.0,Georgia,31029,10,13207,86
1105,Fort Valley,Peach County,32.6,-83.9,13.0,Georgia,31030,35,13225,35
1106,Gordon,Wilkinson County,32.9,-83.3,10.0,Georgia,31031,80,13319,94
1107,Gray,Jones County,33.0,-83.6,11.0,Georgia,31032,99,13169,99
1108,Haddock,Jones County,33.1,-83.5,11.0,Georgia,31033,62,13169,99
1109,Harrison,Washington County,32.86,-82.71,7.0,Georgia,31035,35,13303,100
1110,Hawkinsville,Pulaski County,32.3,-83.5,14.0,Georgia,31036,38,13235,68
1111,Helena,Telfair County,32.1,-82.9,8.0,Georgia,31037,51,13271,85
1112,Hillsboro,Jasper County,33.2,-83.6,8.0,Georgia,31038,88,13159,95
1113,Ideal,Macon County,32.4,-84.2,7.0,Georgia,31041,9,13193,64
1114,Irwinton,Wilkinson County,32.77,-83.18,6.0,Georgia,31042,6,13319,94
1115,Jeffersonville,Twiggs County,32.7,-83.4,12.0,Georgia,31044,15,13289,89
1116,Jewell,Warren County,33.29,-82.76,2.0,Georgia,31045,4,13301,94
1117,Juliette,Monroe County,33.0,-83.8,9.0,Georgia,31046,12,13207,86
1118,Kathleen,Houston County,32.48,-83.64,6.0,Georgia,31047,86,13153,93
1119,Kite,Johnson County,32.7,-82.5,8.0,Georgia,31049,72,13167,72
1120,Knoxville,Crawford County,32.74,-83.95,5.0,Georgia,31050,31,13079,81
1121,Lizella,Bibb County,32.78,-83.85,7.0,Georgia,31052,11,13021,98
1122,Mc Intyre,Wilkinson County,32.89,-83.21,5.0,Georgia,31054,94,13319,94
1123,Mc Rae,Telfair County,32.0,-82.8,10.0,Georgia,31055,67,13271,85
1124,Marshallville,Macon County,32.4,-83.9,8.0,Georgia,31057,58,13193,64
1125,Mauk,Marion County,32.5,-84.4,10.0,Georgia,31058,95,13197,95
1126,Milan,Telfair County,32.0,-83.1,12.0,Georgia,31060,60,13271,85
1127,Milledgeville,Baldwin County,33.1,-83.2,14.0,Georgia,31061,76,13009,76
1128,Montezuma,Macon County,32.3,-83.9,9.0,Georgia,31063,28,13193,64
1129,Monticello,Jasper County,33.3,-83.7,13.0,Georgia,31064,45,13159,95
1130,Montrose,Laurens County,32.57,-83.15,7.0,Georgia,31065,47,13175,95
1131,Musella,Crawford County,32.8,-84.0,8.0,Georgia,31066,81,13079,81
1132,Oglethorpe,Macon County,32.3,-84.1,11.0,Georgia,31068,6,13193,64
1133,Perry,Houston County,32.4,-83.7,9.0,Georgia,31069,84,13153,93
1134,Pinehurst,Dooly County,32.2,-83.8,7.0,Georgia,31070,37,13093,100
1135,Pineview,Wilcox County,32.1,-83.5,7.0,Georgia,31071,42,13315,97
1136,Pitts,Wilcox County,32.0,-83.6,10.0,Georgia,31072,3,13315,97
1137,Rentz,Laurens County,32.4,-83.0,8.0,Georgia,31075,5,13175,95
1138,Reynolds,Taylor County,32.6,-84.1,10.0,Georgia,31076,46,13269,98
1139,Rhine,Dodge County,32.0,-83.2,8.0,Georgia,31077,11,13091,88
1140,Roberta,Crawford County,32.7,-84.1,9.0,Georgia,31078,46,13079,81
1141,Rochelle,Wilcox County,31.9,-83.4,11.0,Georgia,31079,97,13315,97
1142,Rupert,Taylor County,32.42,-84.28,7.0,Georgia,31081,34,13269,98
1143,Sandersville,Washington County,33.0,-82.9,16.0,Georgia,31082,100,13303,100
1144,Shady Dale,Jasper County,33.42,-83.63,7.0,Georgia,31085,92,13159,95
1145,Sparta,Hancock County,33.3,-83.0,18.0,Georgia,31087,66,13141,66
1146,Warner Robins,Houston County,32.58,-83.65,5.0,Georgia,31088,93,13153,93
1147,Tennille,Washington County,32.9,-82.8,10.0,Georgia,31089,0,13303,100
1148,Toomsboro,Wilkinson County,32.8,-83.1,11.0,Georgia,31090,17,13319,94
1149,Unadilla,Dooly County,32.2,-83.7,9.0,Georgia,31091,62,13093,100
1150,Vienna,Dooly County,32.1,-83.8,13.0,Georgia,31092,24,13093,100
1151,Warner Robins,Houston County,32.65,-83.65,4.0,Georgia,31093,55,13153,93
1152,Warthen,Washington County,33.1,-82.8,9.0,Georgia,31094,25,13303,100
1153,Wrightsville,Johnson County,32.7,-82.8,14.0,Georgia,31096,20,13167,72
1154,Yatesville,Upson County,32.9,-84.1,7.0,Georgia,31097,72,13293,94
1155,Warner Robins,Houston County,32.62,-83.57,4.0,Georgia,31098,58,13153,93
1156,Atlanta,Fulton County,,,,Georgia,31120,32,13121,98
1157,Macon,Bibb County,32.81,-83.62,4.0,Georgia,31201,95,13021,98
1158,Macon,Bibb County,32.86,-83.67,4.0,Georgia,31204,65,13021,98
1159,Macon,Bibb County,32.8,-83.69,5.0,Georgia,31206,75,13021,98
1160,Macon,Bibb County,32.9,-83.75,7.0,Georgia,31210,98,13021,98
1161,Macon,Bibb County,32.9,-83.6,9.0,Georgia,31211,40,13021,98
1162,Macon,Bibb County,32.73,-83.69,7.0,Georgia,31216,9,13021,98
1163,Macon,Bibb County,32.8,-83.5,12.0,Georgia,31217,45,13021,98
1164,Macon,Bibb County,32.88,-83.81,6.0,Georgia,31220,9,13021,98
1165,Allenhurst,Liberty County,31.77,-81.62,2.0,Georgia,31301,65,13179,86
1166,Bloomingdale,Effingham County,32.11,-81.34,6.0,Georgia,31302,15,13103,94
1167,Clyo,Effingham County,32.5,-81.3,8.0,Georgia,31303,7,13103,94
1168,Darien,McIntosh County,31.4,-81.4,9.0,Georgia,31305,55,13191,85
1169,Ellabell,Bryan County,32.2,-81.5,9.0,Georgia,31308,89,13029,89
1170,Fleming,Liberty County,31.9,-81.45,5.0,Georgia,31309,53,13179,86
1171,Guyton,Effingham County,32.3,-81.4,14.0,Georgia,31312,69,13103,94
1172,Hinesville,Liberty County,31.9,-81.6,12.0,Georgia,31313,7,13179,86
1173,Fort Stewart,Liberty County,32.0,-81.5,16.0,Georgia,31314,12,13179,86
1174,Fort Stewart,Liberty County,31.89,-81.6,2.0,Georgia,31315,3,13179,86
1175,Ludowici,Long County,31.8,-81.7,19.0,Georgia,31316,100,13183,100
1176,Midway,Liberty County,31.8,-81.4,14.0,Georgia,31320,6,13179,86
1177,Pembroke,Bryan County,32.2,-81.7,11.0,Georgia,31321,16,13029,89
1178,Pooler,Chatham County,32.11,-81.25,7.0,Georgia,31322,67,13051,100
1179,Riceboro,Liberty County,31.7,-81.4,17.0,Georgia,31323,80,13179,86
1180,Richmond Hill,Bryan County,31.9,-81.3,11.0,Georgia,31324,10,13029,89
1181,Rincon,Effingham County,32.3,-81.2,8.0,Georgia,31326,66,13103,94
1182,Tybee Island,Chatham County,32.01,-80.88,2.0,Georgia,31328,42,13051,100
1183,Springfield,Effingham County,32.4,-81.3,10.0,Georgia,31329,19,13103,94
1184,Townsend,McIntosh County,31.5,-81.4,16.0,Georgia,31331,27,13191,85
1185,Savannah,Chatham County,32.07,-81.09,2.0,Georgia,31401,28,13051,100
1186,Savannah,Chatham County,32.05,-81.03,4.0,Georgia,31404,42,13051,100
1187,Savannah,Chatham County,32.04,-81.17,6.0,Georgia,31405,32,13051,100
1188,Savannah,Chatham County,31.97,-81.08,5.0,Georgia,31406,17,13051,100
1189,Savannah,Chatham County,32.18,-81.18,5.0,Georgia,31407,10,13051,100
1190,Savannah,Chatham County,32.12,-81.18,4.0,Georgia,31408,22,13051,100
1191,Savannah,Chatham County,32.01,-80.95,7.0,Georgia,31410,4,13051,100
1192,Savannah,Chatham County,31.9,-81.1,12.0,Georgia,31411,84,13051,100
1193,Savannah,Chatham County,32.08,-81.13,2.0,Georgia,31415,38,13051,100
1194,Savannah,Chatham County,32.0,-81.2,9.0,Georgia,31419,24,13051,100
1195,Savannah,Chatham County,,,,Georgia,31421,56,13051,100
1196,Waycross,Ware County,31.24,-82.36,5.0,Georgia,31501,47,13299,75
1197,Waycross,Ware County,31.1,-82.4,26.0,Georgia,31503,50,13299,75
1198,Alma,Bacon County,31.6,-82.5,13.0,Georgia,31510,99,13005,99
1199,Ambrose,Coffee County,31.6,-83.0,10.0,Georgia,31512,23,13069,91
1200,Baxley,Appling County,31.8,-82.3,17.0,Georgia,31513,97,13001,97
1201,Blackshear,Pierce County,31.3,-82.2,10.0,Georgia,31516,34,13229,99
1202,Bristol,Appling County,31.51,-82.17,7.0,Georgia,31518,20,13001,97
1203,Broxton,Coffee County,31.7,-82.9,10.0,Georgia,31519,68,13069,91
1204,Brunswick,Glynn County,31.18,-81.48,5.0,Georgia,31520,87,13127,96
1205,Saint Simons Island,Glynn County,31.2,-81.4,8.0,Georgia,31522,78,13127,96
1206,Brunswick,Glynn County,31.2,-81.6,15.0,Georgia,31523,32,13127,96
1207,Brunswick,Glynn County,31.3,-81.5,11.0,Georgia,31525,63,13127,96
1208,Jekyll Island,Glynn County,31.07,-81.45,4.0,Georgia,31527,52,13127,96
1209,Denton,Jeff Davis County,31.7,-82.7,7.0,Georgia,31532,65,13161,65
1210,Douglas,Coffee County,31.5,-82.8,8.0,Georgia,31533,87,13069,91
1211,Douglas,Coffee County,31.5,-82.8,11.0,Georgia,31535,3,13069,91
1212,Folkston,Charlton County,30.9,-82.0,13.0,Georgia,31537,85,13049,91
1213,Hazlehurst,Jeff Davis County,31.8,-82.6,14.0,Georgia,31539,41,13161,65
1214,Hoboken,Brantley County,31.1,-82.2,10.0,Georgia,31542,84,13025,92
1215,Hortense,Brantley County,31.4,-81.8,14.0,Georgia,31543,6,13025,92
1216,Jacksonville,Telfair County,31.9,-82.9,11.0,Georgia,31544,15,13271,85
1217,Jesup,Wayne County,31.7,-82.0,12.0,Georgia,31545,89,13305,97
1218,Jesup,Wayne County,31.5,-81.8,13.0,Georgia,31546,88,13305,97
1219,Kings Bay,Camden County,30.79,-81.54,3.0,Georgia,31547,39,13039,98
1220,Kingsland,Camden County,30.8,-81.7,11.0,Georgia,31548,20,13039,98
1221,Lumber City,Telfair County,31.9,-82.8,8.0,Georgia,31549,25,13271,85
1222,Manor,Ware County,31.1,-82.6,10.0,Georgia,31550,20,13299,75
1223,Mershon,Pierce County,31.5,-82.3,8.0,Georgia,31551,44,13229,99
1224,Millwood,Ware County,31.3,-82.6,9.0,Georgia,31552,75,13299,75
1225,Nahunta,Brantley County,31.2,-82.0,10.0,Georgia,31553,37,13025,92
1226,Nicholls,Coffee County,31.5,-82.6,12.0,Georgia,31554,86,13069,91
1227,Odum,Wayne County,31.7,-82.1,11.0,Georgia,31555,59,13305,97
1228,Patterson,Pierce County,31.4,-82.1,9.0,Georgia,31557,99,13229,99
1229,Saint Marys,Camden County,30.8,-81.5,11.0,Georgia,31558,56,13039,98
1230,Screven,Wayne County,31.5,-82.0,12.0,Georgia,31560,60,13305,97
1231,Saint George,Charlton County,30.7,-82.2,26.0,Georgia,31562,1,13049,91
1232,Surrency,Appling County,31.7,-82.2,15.0,Georgia,31563,16,13001,97
1233,Waverly,Camden County,31.1,-81.7,13.0,Georgia,31565,98,13039,98
1234,Waynesville,Brantley County,31.2,-81.8,12.0,Georgia,31566,19,13025,92
1235,West Green,Coffee County,31.62,-82.7,5.0,Georgia,31567,26,13069,91
1236,White Oak,Camden County,31.0,-81.8,10.0,Georgia,31568,17,13039,98
1237,Woodbine,Camden County,30.9,-81.6,13.0,Georgia,31569,76,13039,98
1238,Valdosta,Lowndes County,30.8,-83.4,10.0,Georgia,31601,64,13185,96
1239,Valdosta,Lowndes County,30.9,-83.3,8.0,Georgia,31602,15,13185,96
1240,Valdosta,Lowndes County,30.95,-83.23,6.0,Georgia,31605,93,13185,96
1241,Valdosta,Lowndes County,30.8,-83.2,8.0,Georgia,31606,80,13185,96
1242,Adel,Cook County,31.1,-83.4,9.0,Georgia,31620,98,13075,98
1243,Alapaha,Berrien County,31.4,-83.2,9.0,Georgia,31622,76,13019,100
1244,Axson,Atkinson County,31.3,-82.7,8.0,Georgia,31624,90,13003,93
1245,Barney,Brooks County,31.01,-83.53,6.0,Georgia,31625,30,13027,99
1246,Boston,Thomas County,30.8,-83.8,11.0,Georgia,31626,74,13275,89
1247,Dixie,Brooks County,30.8,-83.7,9.0,Georgia,31629,7,13027,99
1248,Du Pont,Clinch County,30.9,-82.9,11.0,Georgia,31630,71,13065,74
1249,Fargo,Clinch County,30.8,-82.5,27.0,Georgia,31631,74,13065,74
1250,Hahira,Lowndes County,31.0,-83.4,10.0,Georgia,31632,66,13185,96
1251,Homerville,Clinch County,31.0,-82.7,15.0,Georgia,31634,62,13065,74
1252,Lakeland,Lanier County,31.1,-83.1,9.0,Georgia,31635,77,13173,77
1253,Lake Park,Lowndes County,30.7,-83.1,11.0,Georgia,31636,48,13185,96
1254,Lenox,Cook County,31.3,-83.4,9.0,Georgia,31637,74,13075,98
1255,Morven,Brooks County,30.92,-83.5,6.0,Georgia,31638,99,13027,99
1256,Nashville,Berrien County,31.2,-83.2,11.0,Georgia,31639,7,13019,100
1257,Naylor,Lowndes County,30.9,-83.1,8.0,Georgia,31641,70,13185,96
1258,Pearson,Atkinson County,31.3,-82.9,9.0,Georgia,31642,25,13003,93
1259,Quitman,Brooks County,30.8,-83.6,13.0,Georgia,31643,45,13027,99
1260,Ray City,Berrien County,31.06,-83.23,5.0,Georgia,31645,66,13019,100
1261,Sparks,Cook County,31.2,-83.42,6.0,Georgia,31647,17,13075,98
1262,Statenville,Echols County,30.7,-82.9,11.0,Georgia,31648,34,13101,78
1263,Stockton,Lanier County,30.92,-83.0,7.0,Georgia,31649,15,13173,77
1264,Willacoochee,Atkinson County,31.3,-83.0,12.0,Georgia,31650,93,13003,93
1265,Albany,Dougherty County,31.58,-84.15,5.0,Georgia,31701,14,13095,98
1266,Albany,Dougherty County,31.5,-84.0,11.0,Georgia,31705,67,13095,98
1267,Albany,Dougherty County,31.59,-84.21,4.0,Georgia,31707,22,13095,98
1268,Americus,Sumter County,32.0,-84.1,10.0,Georgia,31709,56,13261,96
1269,Andersonville,Sumter County,32.19,-84.12,7.0,Georgia,31711,96,13261,96
1270,Arabi,Crisp County,31.8,-83.7,8.0,Georgia,31712,82,13081,82
1271,Ashburn,Turner County,31.7,-83.7,14.0,Georgia,31714,61,13287,91
1272,Baconton,Mitchell County,31.4,-84.1,7.0,Georgia,31716,65,13205,92
1273,Americus,Sumter County,32.0,-84.3,10.0,Georgia,31719,40,13261,96
1274,Albany,Dougherty County,31.5,-84.3,12.0,Georgia,31721,9,13095,98
1275,Camilla,Mitchell County,31.2,-84.3,17.0,Georgia,31730,6,13205,92
1276,Chula,Tift County,31.6,-83.5,7.0,Georgia,31733,8,13277,99
1277,Cobb,Sumter County,31.97,-83.98,5.0,Georgia,31735,82,13261,96
1278,Coolidge,Thomas County,31.01,-83.87,6.0,Georgia,31738,77,13275,89
1279,De Soto,Sumter County,31.9,-84.0,7.0,Georgia,31743,68,13261,96
1280,Doerun,Colquitt County,31.3,-83.9,9.0,Georgia,31744,59,13071,99
1281,Enigma,Berrien County,31.4,-83.33,7.0,Georgia,31749,100,13019,100
1282,Fitzgerald,Ben Hill County,31.7,-83.2,14.0,Georgia,31750,79,13017,98
1283,Hartsfield,Colquitt County,31.18,-83.96,6.0,Georgia,31756,87,13071,99
1284,Thomasville,Thomas County,30.9,-83.9,9.0,Georgia,31757,23,13275,89
1285,Leesburg,Lee County,31.7,-84.1,11.0,Georgia,31763,15,13177,92
1286,Leslie,Sumter County,32.0,-84.1,9.0,Georgia,31764,76,13261,96
1287,Meigs,Thomas County,31.1,-84.0,8.0,Georgia,31765,4,13275,89
1288,Moultrie,Colquitt County,31.2,-83.8,13.0,Georgia,31768,61,13071,99
1289,Norman Park,Colquitt County,31.3,-83.6,9.0,Georgia,31771,8,13071,99
1290,Oakfield,Worth County,31.72,-83.96,7.0,Georgia,31772,12,13321,100
1291,Ochlocknee,Thomas County,31.0,-84.1,9.0,Georgia,31773,16,13275,89
1292,Ocilla,Irwin County,31.6,-83.3,11.0,Georgia,31774,42,13155,69
1293,Omega,Tift County,31.34,-83.61,7.0,Georgia,31775,94,13277,99
1294,Pavo,Thomas County,31.0,-83.7,9.0,Georgia,31778,78,13275,89
1295,Pelham,Mitchell County,31.1,-84.2,11.0,Georgia,31779,14,13205,92
1296,Plains,Sumter County,32.0,-84.4,10.0,Georgia,31780,38,13261,96
1297,Poulan,Worth County,31.5,-83.8,8.0,Georgia,31781,36,13321,100
1298,Rebecca,Turner County,31.8,-83.5,10.0,Georgia,31783,75,13287,91
1299,Sale City,Mitchell County,31.25,-84.05,5.0,Georgia,31784,92,13205,92
1300,Smithville,Lee County,31.9,-84.2,11.0,Georgia,31787,28,13177,92
1301,Moultrie,Colquitt County,31.1,-83.7,10.0,Georgia,31788,99,13071,99
1302,Sumner,Worth County,31.5,-83.7,12.0,Georgia,31789,97,13321,100
1303,Sycamore,Turner County,31.65,-83.56,7.0,Georgia,31790,64,13287,91
1304,Sylvester,Worth County,31.5,-83.9,14.0,Georgia,31791,28,13321,100
1305,Thomasville,Thomas County,30.8,-84.1,14.0,Georgia,31792,83,13275,89
1306,Tifton,Tift County,31.5,-83.6,11.0,Georgia,31793,32,13277,99
1307,Tifton,Tift County,31.4,-83.4,10.0,Georgia,31794,42,13277,99
1308,Ty Ty,Tift County,31.48,-83.68,7.0,Georgia,31795,7,13277,99
1309,Warwick,Worth County,31.8,-83.9,7.0,Georgia,31796,53,13321,100
1310,Wray,Irwin County,31.6,-83.1,13.0,Georgia,31798,10,13155,69
1311,Box Springs,Marion County,32.5,-84.6,9.0,Georgia,31801,6,13197,95
1312,Buena Vista,Marion County,32.3,-84.5,13.0,Georgia,31803,10,13197,95
1313,Cataula,Harris County,32.65,-84.9,7.0,Georgia,31804,0,13145,86
1314,Cusseta,Chattahoochee County,32.29,-84.75,6.0,Georgia,31805,69,13053,84
1315,Ellaville,Schley County,32.3,-84.3,12.0,Georgia,31806,5,13249,47
1316,Ellerslie,Harris County,32.65,-84.83,4.0,Georgia,31807,29,13145,86
1317,Fortson,Harris County,32.64,-85.01,7.0,Georgia,31808,66,13145,86
1318,Hamilton,Harris County,32.8,-85.0,15.0,Georgia,31811,17,13145,86
1319,Junction City,Talbot County,32.62,-84.45,7.0,Georgia,31812,42,13263,42
1320,Lumpkin,Stewart County,32.0,-84.9,13.0,Georgia,31815,11,13259,77
1321,Manchester,Meriwether County,32.88,-84.61,6.0,Georgia,31816,42,13199,95
1322,Midland,Muscogee County,32.55,-84.84,7.0,Georgia,31820,54,13215,99
1323,Omaha,Stewart County,32.1,-84.9,12.0,Georgia,31821,44,13259,77
1324,Pine Mountain,Harris County,32.8,-84.9,9.0,Georgia,31822,45,13145,86
1325,Pine Mountain Valley,Harris County,32.81,-84.82,3.0,Georgia,31823,35,13145,86
1326,Preston,Webster County,32.1,-84.5,13.0,Georgia,31824,10,13307,64
1327,Richland,Stewart County,32.1,-84.7,13.0,Georgia,31825,77,13259,77
1328,Shiloh,Harris County,32.79,-84.69,6.0,Georgia,31826,30,13145,86
1329,Talbotton,Talbot County,32.7,-84.5,14.0,Georgia,31827,22,13263,42
1330,Upatoi,Muscogee County,32.5,-84.8,9.0,Georgia,31829,51,13215,99
1331,Warm Springs,Meriwether County,32.89,-84.73,6.0,Georgia,31830,65,13199,95
1332,Waverly Hall,Harris County,32.7,-84.7,7.0,Georgia,31831,35,13145,86
1333,Weston,Webster County,31.97,-84.6,4.0,Georgia,31832,12,13307,64
